name,capital,manager,is_national,phone_number,email,is_import_export,is_transport,is_real_estate,is_agrobusiness,is_restoration,is_investment,is_general_commerce,is_BTP
societe civile professionnelle tchayen,1000000,MONSIEUR JIMONGOU SAMBIANI KPANDOU,True,+22899460083,-,False,False,False,False,False,False,False,False
-,1000000,-,True,+22896940100,rakuswaexport@gmail.com,False,False,True,False,False,False,False,False
leader broker west africa sarl,1000000,MADAME YAWA ONODJE ÉPOUSE,True,,-,True,False,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22891750002,-,False,False,True,False,False,False,False,False
-,5000000,MONSIEUR ESSENA ANKOU,True,+22898504262,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22890289915,-,False,True,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22890912879,-,False,False,True,False,False,False,True,False
-,1000000,MONSIEUR TCHALLA ASSE,True,+22893205128,nestasse@gmail.com,False,False,True,False,False,False,False,True
-,1000000,-,True,+22890046116,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22891219748,-,False,False,True,False,False,False,False,False
-,1000000,-,True,,-,True,False,True,False,False,False,True,False
-,1000000,-,True,+22822479727,-,False,False,True,False,False,False,True,True
-,1000000,MONSIEUR ZOUWINABA  MASSAOUDOU,True,+22890736478,-,True,False,True,False,False,False,True,False
-,1000000,MONSIEUR AMOUZOU KODJO AYITE,True,+22890345320,-,False,False,True,False,False,False,False,False
-,1000000,MONSIEUR BAKA KODJO,True,+22822220027,-,False,False,True,False,False,False,True,False
-,1000000,-,True,,gacofat@gmail.com,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22822477488,-,False,False,True,False,False,False,True,True
reexom africa group sas,1000000,MONSIEUR AMOUZOU KODJO AYITE,True,+22890345320,-,False,True,True,False,False,False,False,False
" centre of excellence 							consultancy  sarl,  cec sarl",1000000,MONSIEUR MONSIEUR MINTEH LAMIN,True,+22823217343,drminteh@live.com,False,False,False,False,False,True,False,False
-,moins de 1.000.000,-,True,+22822424422,-,False,False,True,False,False,False,True,False
societe  first royal trading togo   -s.a.r.l,1000000,-,True,+22890180448,-,True,False,True,False,False,False,True,False
logistik unicorp-afrique sarlu,1000000,MONSIEUR DOMINIQUE KOKOU MAWULÉ,True,+22822209030,Me.Tsakadi@gmail.com,False,False,False,False,False,False,False,False
banzaï-btp sarl,1500000,MONSIEUR ATALI TINAYA,True,+22890058909,banzaibtpexpert@yahoo.fr,False,False,True,False,False,False,False,True
-,1000000,-,True,+22822259582,-,True,False,True,False,False,False,True,False
golden target (gt)  sarl,1000000,MONSIEUR DOSSOU KOFFI VIGOUMIDE,True,+22893027474,-,True,False,True,False,False,False,False,False
-,moins de 1.000.000,MADAME AMI NYUIEMETIA ADESSOU,True,+22897738284,choixducoeur@gmail.com,False,False,True,False,True,False,False,False
-,1000000,MONSIEUR OURO-SAMA NYNTCHE,True,+22890161515,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22822484878,-,False,False,True,False,False,False,False,False
"university of accountancy & management studies
togo sarl",5000000,MONSIEUR OMOFOMA BASIL SUNDAY,True,+22896215052,uacms.togo@gmail.com,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22897430505,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22892443131,-,False,False,True,False,False,False,True,False
-,2000000,-,True,+22822500868,-,False,False,True,False,False,False,False,False
-,1000000,MADAME BENTHO AFIAVI ISABELLE,True,+22822618392,-,True,False,True,False,False,False,False,False
-,1000000,MONSIEUR ADIKATCHO KOKOU EDEM,True,+22893969797,npasarl2018@gmail.com,True,False,True,False,False,False,True,False
-,1000000,-,True,+22890021627,hasnaconsulting@gmail.com,False,False,True,False,False,False,False,False
-,1000000,-,True,+22823207107,-,True,True,True,False,False,False,True,False
-,1000000,-,True,+22822192464,-,True,True,True,False,False,False,True,False
-,1000000,MONSIEUR KUEGAH KOUAMI FOLLY,True,+22893141751,-,True,False,True,False,False,False,True,False
-,1000000,-,True,+22822417967,-,False,False,True,False,False,False,False,False
-,1000000,MONSIEUR ANOUMOU TEKO EDJONAHOHO,True,+22890209855,-,True,True,True,False,False,False,True,False
-,1000000,-,True,+22890966484,-,True,False,True,False,False,False,True,False
-,1000000,-,True,+22899542500,-,True,False,True,False,False,False,True,False
-,1000000,-,True,+22870256692,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22897080202,-,False,False,True,False,False,False,True,False
-,1000000,MONSIEUR TSIKPE DODJI MATHIEU,True,+22893239323,-,False,False,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22822422468,-,True,True,True,False,False,False,False,True
-,moins de 1.000.000,MONSIEUR KOUTOUMNA,True,+22825558989,kephremo8@gmail.com,False,False,True,False,False,False,False,False
-,1000000,-,True,+22822200053,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22890040670,-,False,False,True,False,False,False,True,False
-,moins de 1.000.000,MONSIEUR DOUTI,True,+22893232929,Verasolutions@gmail.com,False,False,True,False,False,False,False,False
-,1000000,MONSIEUR NOUMONVI EUGENE ABRAHAM,True,+22890013415,-,True,False,True,False,False,False,True,True
-,1000000,MONSIEUR WAKLATSI KOMI ANOUMOU,True,+22890046447,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22890018847,-,True,False,True,False,False,False,True,False
-,1000000,MONSIEUR ATCHRIMI,True,+22890521217,leclavecin@gmail.com,False,False,True,False,False,False,False,False
-,1000000,MONSIEUR EDOH,True,+22890045957,-,False,False,True,False,False,False,False,False
-,1000000,MADAME HAINE,True,+22893601125,-,True,False,True,False,False,False,False,False
-,10000000,-,True,+22890128233,conceptreal@hotmail.com,True,False,True,False,False,False,True,False
-,1000000,MONSIEUR BINI MANTCHATOU,True,+22890945364,-,True,False,True,False,False,False,True,False
-,1000000,MADAME ADJODA AFI,True,+22890108343,-,True,False,True,False,False,False,True,False
-,1000000,MONSIEUR EKOUE-HAGBONON FOLLY,True,+22890209855,ulrich77@gmail.com,False,False,True,False,False,False,False,True
-,3000000,-,True,+22893889023,kaboflan43@gmail.com,True,False,True,False,False,False,True,False
-,1000000,-,True,+22890036667,-,True,False,True,False,False,False,True,False
-,2000000,MONSIEUR AFOUTOU KOFFI,True,+22890276106,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22828992277,-,False,False,True,False,False,False,True,False
-,1000000,-,True,+22897327575,-,False,False,True,False,False,False,True,False
-,2000000,-,True,+22891200101,-,False,False,True,False,False,False,False,False
jenko group togo- sarl,10000000,MONSIEUR OKEREKE  JOHN NICHOLAS,True,+22898563479,comercial.jenkogroupsarl@yahoo.fr,False,False,False,False,False,False,True,False
-,1000000,MONSIEUR ADOYI ABDOULATIF,True,+22899487274,-,False,False,True,False,False,False,False,True
-,1000000,-,True,+22892807353,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22890269480,-,True,False,True,False,False,False,True,False
coté médical sarl,1000000,MONSIEUR EKUHOHO M,True,+22890031591,-,False,False,True,False,False,False,False,False
-,1000000,MONSIEUR ABOTSI DJIGBODI YAWOA,True,+22890527444,-,False,False,True,False,False,False,True,False
-,1000000,MONSIEUR BOUAKA,True,+22897912112,rokbusiness123@gmail.com,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22890827111,-,False,False,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22890853369,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22897225666,-,False,True,False,False,False,False,True,False
eau d’or des globes sarl u,1000000,MADAME SORVOR MASSAN AGNÈS,True,+22890181969,-,False,False,True,False,False,False,True,False
-,1000000,MONSIEUR ZIDAH KODJO MASSO,True,+22897886999,-,True,False,True,False,False,False,True,True
-,1000000,MONSIEUR KAGBARA ALBARA,True,+22891740172,-,True,True,True,False,False,False,True,False
-,1000000,-,True,+22890071316,-,True,False,False,False,False,False,True,True
-,1000000,MONSIEUR LAMBONY YENDOUBAM,True,+22890030467,-,True,False,True,False,False,False,False,False
-,1000000,MONSIEUR ESSIOMLE,True,+22890087525,-,True,True,True,False,False,False,True,False
-,1000000,-,True,,-,False,False,False,False,False,False,True,True
-,1000000,MONSIEUR DJOKOTO MENSAH,True,+22891854375,mensahdjokoto@yahoo.fr,True,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22897206088,tchaabannagafar@gmail.com,False,False,True,False,False,False,True,False
-,moins de 1.000.000,MONSIEUR ATTIKOSSIE SÉWA MAWUSSÉ,True,+22890947494,-,False,False,True,False,False,False,False,False
-,1000000,-,True,,-,False,False,False,False,False,False,False,False
-,1000000,MONSIEUR DEGBEGNON YAOVI JUSTIN,True,+22890926641,-,False,False,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22899482254,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22890099175,bondamden@gmail.com,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22891415977,-,False,False,True,False,False,False,True,False
-,1000000,-,True,+22890056440,polygoneconsulting@gmail.com,False,False,True,False,False,False,False,False
-,1000000,-,True,+22891486248,-,False,True,True,False,True,False,True,True
-,1000000,-,True,+22890946525,-,False,True,True,False,False,False,True,False
-,moins de 1.000.000,MONSIEUR MITOKPE MONLOGNI CLEMENT,True,+22890119537,-,False,False,True,False,False,False,False,True
-,1000000,MONSIEUR DUBEY BRAHMDEO FAUJDAR,True,+22892593624,-,True,False,True,False,False,False,True,False
-,1000000,MONSIEUR SOGAH YAWOVI,True,+22892425640,-,True,True,True,False,False,False,True,True
-,1000000,MONSIEUR KONDI,True,+22824454090,-,False,False,True,False,False,False,False,False
 entreprise maritime du togo (emarito) sarlu  ;,1000000,-,True,+22822276236,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22892590072,tsconsulting24@gmail.com,False,False,True,False,False,False,False,False
-,1000000,MONSIEUR LARE-KOMBATE DADJIEB,True,+22897771393,-,False,False,True,False,False,False,False,False
-,1000000,-,True,,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22891743317,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22822224022,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22822224022,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22822224022,-,False,True,True,False,False,False,False,False
-,1000000,-,True,+22890099990,-,True,True,True,False,False,False,True,False
-,1000000,-,True,+22890099990,-,True,True,True,False,False,False,True,False
-,moins de 1.000.000,-,True,+22890832446,-,False,False,True,True,False,False,False,True
-,moins de 1.000.000,-,True,+22891148655,-,False,False,True,False,False,False,False,False
-,1000000,-,True,+22822621045,groupesicameritel@gmail.com,False,False,True,False,False,False,False,False
-,1600000,-,True,,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,,-,False,False,True,False,False,False,False,True
-,1000000,MONSIEUR DJINADOU YAYA MAHAMMED,True,,-,False,False,True,False,False,False,False,True
asj sarl,1000000,MONSIEUR ALI JAAFAR NOMMÉ,True,+22822209030,Me.Tsakadi@gmail.com,True,False,True,False,False,False,True,False
edem park sarlu,1000000,MONSIEUR GNALETASSI AYAO EDEM,True,+22822209030,Me.Tsakadi@gmail.com,True,False,False,False,False,False,True,True
pharmacol sarl,1000000,MONSIEUR ACOLATSE KODZO MEKPOTEPE,True,+22822209030,Me.Tsakadi@gmail.com,True,False,True,False,False,False,True,False
-,1000000,MONSIEUR SIMLIWA PIWASSAWÈ,True,,-,False,False,False,False,False,False,False,True
-,1000000,MONSIEUR KWASI JOHN GBADOKU,True,+22890054264,-,False,False,True,False,False,False,True,False
-,1000000,MONSIEUR LEVY MARC,True,+22828905741,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,-,True,+22891017916,khsarlu@gmail.com,False,False,True,False,False,False,False,False
-,1000000,-,True,+22893433058,-,True,False,True,False,False,False,True,False
"sodiga diawara gabou
siege social",1000000,-,True,+22890007474,-,False,False,True,False,False,False,False,False
"sharepoint
siege social",1000000,-,True,+22822507639,-,False,False,True,False,False,False,False,False
-,1000000,MONSIEUR TOLA,True,+22899525140,scott278@hotmail.fr,True,False,True,False,False,False,True,True
-,moins de 1.000.000,MONSIEUR ABALO YAO,True,+22890083077,georgeskou250@yahoo.fr,True,False,True,False,False,False,True,False
-,1000000,-,True,+22890041105,-,True,False,True,False,False,False,True,False
-,1000000,MONSIEUR SAMIRE GBATI KOFI,True,+22898193827,-,False,False,True,False,False,False,False,False
-,2000000,-,True,+22892598498,-,False,False,True,False,False,False,True,False
-,moins de 1.000.000,MONSIEUR TEVI ARONKO,True,+22890232078,-,True,False,True,False,False,False,False,False
-,1000000,MONSIEUR EKASSI EKASSI PAULIN,True,+22898936494,-,True,False,True,False,False,False,True,False
-,1000000,-,True,+22899555383,folidavid7@gmail.com,False,False,True,False,False,False,False,False
-,1000000,-,True,+22836958538,-,True,False,True,False,False,False,False,False
conseil et audit fiscaux   (caudif) sarlu,5000000,-,True,+22822261052,-,False,False,True,False,False,True,False,False
-,moins de 1.000.000,-,True,+22890478085,-,False,False,True,False,False,False,False,False
"‘‘westbond global’’ sarl u. 
objet",1000000,-,True,+22890020215,-,True,False,False,False,False,False,False,False
-,1000000,-,True,+22892178944,-,False,False,True,False,False,False,False,False
 regie  des  bois  (sarl) ,5000000,-,True,+22890052620,-,False,False,True,False,False,False,False,False
-,moins de 1.000.000,MADEMOISELLE AGBOMLA AKOSSIWA AKPENE,True,+22890207114,-,False,False,True,False,True,False,True,False
-,1000000,MONSIEUR LASSISSI TAMSIR ADELEKE,True,+22891095182,-,False,False,True,False,False,False,True,False
-,1000000,MONSIEUR BAGNA ABDEL,True,+22890352172,herve.ekpe@gmail.com,False,False,True,False,False,False,False,False
-,1000000,-,True,+22890896712,-,False,False,True,False,False,False,False,False
-,5000000,-,True,+22870060708,assurinvestcourtage@gmail.com,False,False,True,False,False,False,False,False
 facec technologie solution (facec ts) -sarl,2000000,-,True,+22822418282,-,False,False,True,False,False,False,False,False
"comptoir de commerce d’import-export, de representation et de prestations de services sarl en abrégé ( cicirep) sarl",moins de 1.000.000,MONSIEUR DOFONTIEN SÉSSINOU JEAN,True,+22822209030,Me.Tsakadi@gmail.com,True,False,True,False,False,False,True,True
afrique renaissance 2050  sci en abrégé (ar 2050 sci),1000000,MONSIEUR KOMLAN ESPOIR KADA,True,+22822209030,Me.Tsakadi@gmail.com,False,False,True,False,False,False,False,False
-,5000000,MONSIEUR ANITE N,True,+22890616025,-,False,False,True,True,False,False,True,False
-,moins de 1.000.000,-,True,+22890947060,-,False,False,True,False,False,False,False,False
-,3000000,-,True,+22890826593,-,True,False,True,False,False,False,False,False
-,1000000,-,True,+22890362348,-,True,True,True,False,False,False,True,False
-,1000000,MONSIEUR AGBEMADON AMEVOR KOMLAN,True,+22891692958,-,False,True,True,False,False,False,False,False
